DateTime,FluX_tNr,Nr_F,Nr_qc,Nr_C,Nox_C,NEE,NEE_qc,Rg,Temp,RH,VPD,Precip,ws,wd,ustar,IP_lin_hhs,IP_mov_hhs,WDM_hhs,FDA_hh6_hhs,MDA_hh5_hhs,MDC_d3_hhs,MDC_d7_hhs,LUT_V1_d3_hhs,LUT_V1_d7_hhs,LUT_V1V2_d3_hhs,LUT_V1V2_d7_hhs,LUT_V1V2V3_d3_hhs,LUT_V1V2V3_d7_hhs,LUT_MDS_d7_hhs,IP_lin_days,IP_mov_days,WDM_days,FDA_hh6_days,MDA_hh5_days,MDC_d3_days,MDC_d7_days,LUT_V1_d3_days,LUT_V1_d7_days,LUT_V1V2_d3_days,LUT_V1V2_d7_days,LUT_V1V2V3_d3_days,LUT_V1V2V3_d7_days,LUT_MDS_d7_days,ANN_CRU_hhs,ANN_all_hhs,ANN_CRU_days,ANN_all_days,IP_lin_real,IP_mov_real,WDM_real,FDA_hh6_real,MDA_hh5_real,MDC_d3_real,MDC_d7_real,LUT_V1_d3_real,LUT_V1_d7_real,LUT_V1V2_d3_real,LUT_V1V2_d7_real,LUT_V1V2V3_d3_real,LUT_V1V2V3_d7_real,LUT_MDS_d7_real,ANN_CRU_real,ANN_all_real
2016-09-20 10:00:00,-59.3026,-59.3026,0,4.78,1.92057,-20.8097,0,426.4,10.779,62.4154,4.86768,0,2.9175,16.0549,0.826138,-47.2118,-46.588,-34.3792,-45.2158,-46.588,-40.6418,-34.5228,-24.2302,-24.4362,-41.9916,-38.7562,-48.8431,-48.8431,-41.8621,-17.3688,-17.3688,-15.4041,-28.1215,-35.9174,-40.6418,-34.5228,-23.5015,-24.0322,-24.34,-36.4452,NA,NA,-41.6462,-36.25,-53.01,-35.744,-45.299,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026,-59.3026
2016-09-20 10:30:00,-42.9896,-42.9896,0,4.73,1.86741,-17.0182,0,400,10.7195,60.683,5.07188,0,3.67051,20.9184,0.79427,-48.2673,-47.6916,-35.0884,-48.4784,-47.6916,-37.8894,-52.9137,-23.6705,-23.7558,-39.8613,-33.7647,-56.9996,-56.9996,-34.027,-17.3688,-17.3688,-15.4041,-28.1215,-31.284,-37.8894,-52.9137,-22.7302,-23.1905,-21.7827,-28.02,NA,NA,-24.671,-34.62,-49.84,-34.28,-42.378,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896,-42.9896
2016-09-20 11:00:00,-37.2321,-37.2321,0,4.73,1.83198,-14.3884,0,387.8,10.5726,62.6475,4.77147,0,3.65173,17.9749,0.62922,-42.8936,-49.1789,-35.3387,-49.6299,-49.1789,-21.9394,-33.8495,-23.7158,-23.7868,-37.5336,-31.9709,-37.5199,-31.9313,-32.3823,-17.3688,-17.3688,-15.4041,-28.1215,-25.5433,-21.9394,-33.8495,-22.7302,-23.1905,-15.3534,-24.7536,-28.2055,-28.2055,-18.3589,-31.37,-45.34,-31.728,-37.941,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321,-37.2321
2016-09-20 11:30:00,-42.7977,-42.7977,0,4.81,1.79654,-29.7786,0,329.9,10.9528,61.3582,5.06289,0,2.23163,23.7374,0.673832,-44.429,-38.8154,-35.0968,-48.5168,-38.8154,-11.373,-21.1279,-24.7182,-24.9045,-31.4745,-28.3532,-20.919,-35.6008,-26.1543,-17.3688,-17.3688,-15.4041,-28.1215,-11.9651,-11.373,-21.1279,-23.9542,-24.4843,-28.116,-25.5035,-20.919,-35.6008,-21.9535,-32.7,-49.72,-32.974,-40.857,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977,-42.7977
2016-09-20 12:00:00,-51.6259,-51.6259,0,4.91,1.76111,-15.9641,0,433.7,10.7342,62.0353,4.90226,0,3.65695,24.5563,0.62504,-33.1058,-34.1614,-34.7129,-46.7512,-34.1614,-4.06482,-22.8626,-24.5797,-24.4903,-43.527,-38.3701,-30.323,-24.2392,-42.8217,-17.3688,-17.3688,-15.4041,-28.1215,-2.11733,-4.06482,-22.8626,-23.305,-23.727,-20.0426,-33.2133,-12.0716,-12.0716,-41.6462,-34.46,-48.31,-34.684,-41.127,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259,-51.6259
2016-09-20 12:30:00,-23.414,-23.414,0,4.93,2.21467,-12.9237,0,395.3,10.7804,62.0475,4.91582,0,2.9979,15.5881,0.537274,-42.4138,-41.5982,-35.9395,-33.9311,-41.5982,-1.72406,-21.023,-24.851,-24.5641,-43.9428,-36.5539,-44.429,-33.6432,-34.3069,-17.3688,-17.3688,-15.4041,-5.98609,0.00335856,-1.72406,-21.023,-23.305,-23.5845,-17.3724,-27.5429,-20.1418,-20.1418,-23.6909,-33.97,-46.75,-34.656,-40.26,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414
2016-09-20 13:00:00,-33.2018,-33.2018,0,5.36,2.15798,-10.3277,0,328.4,10.6525,65.1728,4.47268,0,3.97926,21.5605,0.544634,-31.0907,-34.2573,-35.514,-31.9735,-34.2573,-17.1152,-27.2028,-32.281,-28.0523,-39.3815,-33.9886,-30.9947,-30.9947,-24.743,-17.3688,-17.3688,-15.4041,-5.98609,1.15151,-17.1152,-27.2028,-27.3357,-24.7817,-27.2331,-27.2331,-36.5699,-36.5699,-17.5869,-38.49,-50.16,-39.612,-43.374,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018,-33.2018
2016-09-20 13:30:00,-38.7674,-38.7674,0,5.44,2.58674,-10.0953,0,288.1,10.6906,65.3877,4.45639,0,4.71925,16.9638,0.605207,-28.2119,-28.6437,-35.272,-30.8604,-28.6437,-23.3244,-26.3518,-32.5338,-27.5552,-32.3701,-27.6246,-33.2018,NA,-25.839,-17.3688,-17.3688,-15.4041,-5.98609,-3.95137,-23.3244,-26.3518,-30.1942,-25.7233,-27.2331,-27.2331,NA,NA,-21.109,-39.56,-51.49,-40.5,-45.458,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674
2016-09-20 14:00:00,-23.2221,-23.2221,0,5.09,2.50524,-9.67877,0,316.9,10.9177,64.919,4.58564,0,2.75344,24.4376,0.489767,-36.7523,-36.6083,-35.9479,-33.9695,-36.6083,-16.6457,-22.4411,-26.448,-25.8028,-45.4461,-39.2225,-47.1158,-37.5263,-26.9683,-17.3688,-17.3688,-15.4041,-5.98609,-12.1207,-16.6457,-22.4411,-23.3653,-23.8016,-36.1189,-36.1189,-39.6886,-39.6886,-21.6658,-34.15,-44.58,-35.256,-38.809,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221,-23.2221
2016-09-20 14:30:00,-34.7371,-34.7371,0,4.97,2.77454,-8.9067,0,230.1,10.7993,65.6564,4.45394,0,3.21467,22.1323,0.456351,-31.4745,-37.9517,-35.4472,-31.6664,-37.9517,-16.3866,-28.2695,-25.3903,-24.8455,-33.6005,-29.864,-48.939,-48.939,-22.9338,-17.3688,-17.3688,-15.4041,-5.98609,-15.0847,-16.3866,-28.2695,-23.8409,-23.814,-24.6518,-22.6527,-48.939,-48.939,-17.578,-29.15,-37.25,-30.15,-32.519,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371,-34.7371
2016-09-20 15:00:00,-39.727,-39.727,0,4.91,2.8277,-9.06876,0,184.9,10.6548,67.9816,4.1126,0,3.3595,23.6905,0.582658,-42.4138,-31.8584,-35.2303,-30.6685,-31.8584,-16.2861,-21.6371,-24.6941,-24.5666,-22.3574,-22.0224,-35.9526,-35.9526,-19.3503,-17.3688,-17.3688,-15.4041,-5.98609,-14.6011,-16.2861,-21.6371,-23.305,-23.727,-16.0855,-17.3128,-27.0604,-27.0604,-15.0652,-29,-40.43,-29.65,-34.383,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727,-39.727
2016-09-20 15:30:00,-50.0905,-50.0905,0,4.81,3.0155,-7.74525,0,225.7,10.7293,65.1594,4.49737,0,3.09296,21.5771,0.59455,-29.5553,-28.0056,-34.7797,-16.7314,-28.0056,-15.9004,-19.3245,-24.6569,-24.863,-33.5504,-30.5712,-39.727,-39.727,-22.3111,-17.3688,-17.3688,-15.4041,-13.4208,-15.0368,-15.9004,-19.3245,-23.9542,-24.4843,-29.2739,-26.619,-33.2018,-33.2018,-17.4973,-29.17,-40.77,-29.76,-34.934,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905,-50.0905
2016-09-20 16:00:00,-19.3837,-19.3837,0,4.77,2.8525,-3.4915,0,155.5,10.643,62.4293,4.82196,0,3.02056,18.2126,0.433792,-34.1326,-31.796,-36.1148,-22.8728,-31.796,-22.3488,-20.0055,-24.5216,-24.5491,-16.1412,-17.1325,-16.848,-16.848,-16.6998,-17.3688,-17.3688,-15.4041,-13.4208,-13.5763,-22.3488,-20.0055,-23.4647,-23.9095,-13.439,-15.169,-16.2362,-16.2362,-15.4186,-23.18,-31.84,-23.922,-27.09,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837,-19.3837
2016-09-20 16:30:00,-18.1746,-18.1746,0,4.65,2.7462,-1.83942,0,116.1,10.5458,65.3326,4.42056,0,3.18494,19.8947,0.435164,-19.2877,-25.8321,-36.1673,-23.1146,-25.8321,-17.9904,-21.9746,-23.4491,-23.556,-18.3993,-18.7572,-18.7072,-18.7072,-15.3819,-17.3688,-17.3688,-15.4041,-13.4208,-14.3427,-17.9904,-21.9746,-22.2788,-22.8924,-18.2808,-18.7041,-18.5137,-18.5137,-14.7097,-19.95,-29.19,-20.614,-24.175,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746,-18.1746
2016-09-20 17:00:00,-19.1918,-19.1918,0,4.67,2.63989,1.75445,1,117.6,9.93737,70.079,3.66302,0,3.68652,24.5388,0.475128,-16.4186,-16.1163,-36.1231,-22.9111,-16.1163,-24.4151,-19.1051,-23.2477,-23.4526,-17.7736,-18.232,-17.6372,-17.6372,-13.713,-17.3688,-17.3688,-15.4041,-13.4208,-13.8229,-24.4151,-19.1051,-22.0384,-22.7846,-17.6553,-18.1823,-17.0663,-17.0663,-12.9798,-20.97,-31.71,-21.66,-26.16,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918,-19.1918
2016-09-20 17:30:00,-14.6625,-14.6625,0,4.67,2.7462,2.20039,1,39.6,9.62089,70.5244,3.53254,0,3.5931,23.9788,0.284851,-15.7181,-13.3863,-36.32,-23.817,-13.3863,-26.6689,-22.5139,-23.2828,-23.4753,-17.9792,-15.4946,-14.886,-14.5564,-12.5577,-17.3688,-17.3688,-15.4041,-13.4208,-15.9127,-26.6689,-22.5139,-22.0384,-22.7846,-19.0075,-15.8233,-15.3083,-14.7954,-11.0739,-12.77,-20.74,-13.304,-16.226,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625,-14.6625
2016-09-20 18:00:00,-12.2444,-12.2444,0,4.44,2.63989,2.73708,0,15.7,9.03407,74.1621,2.97639,0,3.52944,18.8649,0.193523,-9.29842,-14.8209,-36.4252,-24.3006,-14.8209,-10.0028,-11.2677,-21.4525,-21.2497,-15.5766,-12.6931,-10.9163,-8.91442,-12.0984,-17.3688,-17.3688,-15.4041,-13.4208,-14.9833,-10.0028,-11.2677,-20.304,-20.5804,-15.937,-12.5686,-11.7426,-9.18208,-10.5077,-8.72,-13.69,-8.852,-10.418,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444
2016-09-20 18:30:00,-3.93432,-3.93432,1,4.35,2.63989,NA,0,0.9,8.33692,77.8822,2.4302,0,2.98651,10.6802,0.210718,-16.8696,-15.5741,-21.4681,-16.954,-15.5741,-18.6199,-15.5368,-19.9741,-19.7107,-13.9304,-11.4469,-9.61443,-8.63673,-13.1648,-17.3688,-17.3688,-20.7399,-27.0969,-18.6736,-18.6199,-15.5368,-18.8968,-19.0987,-13.8662,-11.1097,-10.0063,-8.77112,-11.2728,-7.12,-11.63,-7.382,-8.703,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432,-3.93432
2016-09-20 19:00:00,-21.4948,-21.4948,0,4.48,2.53359,5.61662,0,0,8.49525,78.9144,2.34185,0,3.41797,13.7023,0.32192,-8.91458,-13.2279,-20.4926,-13.4419,-13.2279,-8.36762,-8.78984,-22.4079,-21.892,-16.9857,-13.5828,-14.5151,-14.359,-13.0666,-17.3688,-17.3688,-20.7399,-27.0969,-19.662,-8.36762,-8.78984,-21.5193,-21.3306,-17.8289,-13.6629,-12.1931,-12.1053,-11.3255,-9.16,-18.02,-9.962,-13.315,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948,-21.4948
2016-09-20 19:30:00,-13.8948,-13.8948,0,4.6,2.48043,4.48376,0,0,8.98856,78.3638,2.48472,0,2.90135,31.4568,0.359201,-22.1665,-13.938,-20.9148,-14.9619,-13.938,-19.9019,-15.874,-23.2851,-23.2638,-17.3958,-14.8076,-15.6525,-16.3127,-12.367,-17.3688,-17.3688,-20.7399,-27.0969,-24.5151,-19.9019,-15.874,-22.1051,-22.5833,-18.2496,-15.0071,-13.4797,-14.4975,-10.7465,-10.69,-18.78,-11.658,-14.655,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948,-13.8948
2016-09-20 20:00:00,-22.8382,-22.8382,0,4.71,2.48043,8.97248,1,0,9.00854,76.3406,2.72074,0,3.20741,37.2214,0.398286,-10.6898,-15.483,-20.4179,-13.1732,-15.483,-15.8812,-14.9576,-23.5535,-23.7022,-17.8328,-15.9427,-20,-20.6746,-12.5318,-17.3688,-17.3688,-20.7399,-27.0969,-27.2715,-15.8812,-14.9576,-22.4846,-23.0814,-18.9804,-16.4861,-18.647,-19.6592,-11.0307,-12.45,-22.86,-13.546,-17.798,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382
2016-09-20 20:30:00,-7.48479,-7.48479,1,4.49,2.42728,NA,0,0,8.29228,78.3214,2.37472,0,3.07299,25.3697,0.266999,-20.9478,-16.2123,-21.2709,-16.2439,-16.2123,-13.2807,-7.38404,-22.3261,-21.896,-17.0258,-13.6446,-12.7362,-11.9437,-13.02,-17.3688,-17.3688,-20.7399,-27.0969,-37.0401,-13.2807,-7.38404,-21.2651,-21.2468,-17.6751,-13.5922,-12.2957,-11.3609,-11.1129,-8.31,-14.87,-8.932,-11.324,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479,-7.48479
2016-09-20 21:00:00,-19.0574,-19.0574,0,4.38,2.42728,1.77406,0,0,8.28493,71.3382,3.13811,0,2.28845,10.0751,0.337953,-8.27166,-13.1272,-20.628,-13.9294,-13.1272,-22.4237,-16.2919,-20.2127,-20.2279,-14.222,-11.591,-10.9367,-12.3614,-12.926,-17.3688,-17.3688,-20.7399,-27.0969,-40.5632,-22.4237,-16.2919,-19.1644,-19.6617,-14.4237,-11.3953,-7.21675,-9.36215,-11.1129,-8.83,-17.16,-9.63,-12.412,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574,-19.0574
2016-09-20 21:30:00,-9.05852,-9.05852,0,4.23,2.32098,NA,1,0,7.28235,75.0147,2.55446,0,1.24479,353.853,0.146299,-14.0036,-10.1461,-21.1835,-3.9583,-10.1461,-35.927,-23.8419,-18.2584,-17.8681,-13.1132,-10.5602,-9.45252,-7.31101,-14.2684,-17.3688,-17.3688,-20.7399,-32.3785,-45.0184,-35.927,-23.8419,-17.4234,-17.3712,-12.9739,-10.1978,-9.96717,-7.43321,-12.0872,-6.25,-2.6,-6.086,-4.244,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852,-9.05852
2016-09-20 22:00:00,NA,NA,2,4.38,2.26783,NA,1,0,6.70851,78.9758,2.06631,0,0.570948,327.812,0.201052,-6.47723,-10.5315,-20.5453,-4.97835,-10.5315,-20.2217,-9.76039,-20.205,-20.2234,-14.2776,-11.6489,-10.4771,-8.35457,-16.2052,-17.3688,-17.3688,-20.7399,-32.3785,-41.9892,-20.2217,-9.76039,-19.1644,-19.6617,-14.4237,-11.3953,-11.1383,-8.49543,-14.1075,-7.1,-8.13,-7.346,-7.506,-6.47723,-10.5315,-20.5453,-4.97835,-10.5315,-20.2217,-9.76039,-20.205,-20.2234,-14.2776,-11.6489,-10.4771,-8.35457,-16.2052,-7.1,-8.13
2016-09-20 22:30:00,-3.89593,-3.89593,0,4.39,2.16152,NA,1,0,6.36623,80.9674,1.82689,0,0.570129,344.548,0.160082,-9.76222,-8.89219,-21.4703,-5.24895,-8.89219,-30.3537,-28.8096,-20.2627,-20.2575,-14.3778,-11.7165,-10.7743,-8.243,-9.02214,-17.3688,-17.3688,-20.7399,-32.3785,-38.1269,-30.3537,-28.8096,-19.1115,-19.6308,-14.3989,-11.4059,-11.4131,-8.39099,-9.00188,-6.89,-5.62,-6.948,-5.903,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593,-3.89593
2016-09-20 23:00:00,-10.1141,-10.1141,0,4.37,2.21467,NA,0,0,6.8161,77.5664,2.22124,0,1.59593,16.3645,0.213848,-5.69996,-1.90638,-21.1248,-3.69442,-1.90638,-18.7983,-21.538,-20.4431,-20.3978,-14.326,-11.6609,-10.2979,-8.96867,-16.0235,-17.3688,-17.3688,-20.7399,-32.3785,-28.3633,-18.7983,-21.538,-19.3813,-19.8201,-14.4237,-11.3953,-10.9344,-9.2241,-13.9698,-7.15,-9.75,-7.454,-8.174,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141,-10.1141
2016-09-20 23:30:00,-7.50399,-7.50399,0,4.4,2.13672,NA,1,0,6.63975,77.699,2.18143,0,0.558283,12.4608,0.207256,-2.21665,-2.91235,-21.2698,-4.34694,-2.91235,-21.9746,-14.4959,-21.1115,-20.8226,-15.5496,-12.5685,-10.7329,-9.15118,-14.8973,-17.3688,-17.3688,-20.7399,-32.3785,-23.0935,-21.9746,-14.4959,-19.8835,-20.1208,-15.8448,-12.3914,-11.3883,-9.38761,-13.8644,-7.23,-8.68,-7.53,-7.883,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399,-7.50399
2016-09-21 00:00:00,5.68077,5.68077,1,4.71,2.05522,NA,1,0,6.7734,75.786,2.39048,0,0.724185,301.662,0.208113,-5.41208,-4.73557,-22.0023,-7.64313,-4.73557,3.2754,-7.31536,-23.7729,-23.8484,-18.2182,-16.2526,-11.5719,-10.8578,-15.7577,-17.3688,-17.3688,-20.7399,-32.3785,-0.662116,3.2754,-7.31536,-22.4846,-23.0814,-18.9804,-16.4861,-12.2118,-11.2245,-13.3134,-8.47,-11.31,-8.966,-9.973,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077,5.68077
2016-09-21 00:30:00,-3.32018,-3.32018,0,4.68,2.05522,NA,0,0,6.40317,77.9853,2.11854,0,0.592945,249.245,0.12386,3.83836,-0.594945,-22.5948,0.380957,-0.594945,-11.3423,-11.9018,-25.0633,-23.5078,-16.716,-15.224,-10.4331,-9.82232,-8.87356,-23.9568,-23.9568,-16.2209,-17.8803,-0.91161,-11.3423,-11.9018,-25.5271,-23.6845,-15.1545,-13.9692,-11.843,-10.579,-9.22314,-7.57,-10.04,-7.254,-7.998,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018,-3.32018
2016-09-21 01:00:00,1.99595,1.99595,1,4.6,2.00207,NA,1,0,6.19686,78.845,2.00696,0,0.756427,301.866,0.181952,-2.93634,-0.0639726,-22.8479,-0.948074,-0.0639726,-4.50853,-10.5738,-24.8426,-23.3075,-16.4188,-15.014,-8.7753,-8.92677,-9.21332,-23.9568,-23.9568,-16.2209,-17.8803,-10.8601,-4.50853,-10.5738,-25.063,-23.3231,-14.344,-13.4278,-10.2548,-9.82239,-9.56788,-7.79,-9.36,-7.934,-8.761,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595,1.99595
2016-09-21 01:30:00,-2.55251,-2.55251,0,4.6,2.03041,NA,0,0,5.95225,79.6746,1.89585,0,0.579945,297.137,0.168562,0.949353,-0.822688,-22.6313,0.189039,-0.822688,-19.235,-16.3252,-24.8121,-23.2857,-16.3556,-14.9702,-8.96921,-8.87797,-7.41134,-23.9568,-23.9568,-16.2209,-17.8803,-14.8616,-19.235,-16.3252,-25.063,-23.3231,-14.344,-13.4278,-10.2548,-9.6443,-8.42076,-7.67,-9.44,-7.706,-8.527,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251,-2.55251
2016-09-21 02:00:00,NA,NA,2,4.34,2.08357,3.57404,1,0,6.12201,78.8813,1.99316,0,0.558,292.513,0.292,-1.84817,0.380957,-21.7186,-0.35927,0.380957,-8.68748,-8.68748,-21.9283,-19.4157,-14.017,-11.4206,-10.4907,-9.46588,-8.74094,-23.9568,-23.9568,-16.2209,-17.8803,-18.0567,-8.68748,-8.68748,-22.1768,-19.3387,-11.9353,-9.76817,-12.0949,-10.2443,-9.27043,-7.85,-12.57,-8.44,-10.438,-1.84817,0.380957,-21.7186,-0.35927,0.380957,-8.68748,-8.68748,-21.9283,-19.4157,-14.017,-11.4206,-10.4907,-9.46588,-8.74094,-7.85,-12.57
2016-09-21 02:30:00,-1.14383,-1.14383,1,4.11,2.00207,NA,1,0,6.53177,75.6415,2.36501,0,1.07597,350.431,0.193913,1.29864,1.46497,-22.6984,-0.16313,1.46497,-10.7436,-6.4334,-18.9246,-16.5492,-13.2594,-10.3652,-8.9467,-8.04947,-12.9863,-23.9568,-23.9568,-16.2209,-17.8803,-25.7138,-10.7436,-6.4334,-18.5641,-16.0336,-11.7791,-9.18447,-9.91399,-8.51372,-12.4366,-5.83,-4.66,-5.632,-5.871,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383,-1.14383
2016-09-21 03:00:00,3.22422,3.22422,1,4.16,1.89576,NA,1,0,5.89188,79.9892,1.8587,0,0.592283,330.373,0.224475,1.28969,-0.323701,-22.9064,-1.25514,-0.323701,-21.9621,-8.4298,-19.4097,-16.8281,-14.0441,-10.8515,-9.24713,-8.97442,-7.55576,-23.9568,-23.9568,-16.2209,-17.8803,-22.4697,-21.9621,-8.4298,-19.0446,-16.2936,-11.9384,-9.25979,-10.3561,-9.57727,-8.42076,-6.21,-7.8,-6.288,-7.302,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422,3.22422
2016-09-21 03:30:00,3.72321,3.72321,1,4.5,1.84261,NA,1,0,6.30912,77.4344,2.15748,0,1.03545,271.266,0.274696,-0.16313,-0.49003,-22.9302,-7.57596,-0.49003,-17.7236,-14.7905,-23.8888,-21.9747,-15.939,-13.9889,-13.0066,-13.8119,-9.14975,-23.9568,-23.9568,-16.2209,-36.5412,-25.6658,-17.7236,-14.7905,-24.0672,-21.9248,-13.8374,-12.3347,-15.0691,-15.3053,-9.4181,-8.48,-13.03,-9.108,-11.104,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321,3.72321
2016-09-21 04:00:00,-3.55048,-3.55048,1,4.64,1.84261,NA,2,0,5.79556,80.1374,1.83264,0,0.760205,288.236,0.171137,0.473397,0.307068,-22.5838,-5.75753,0.307068,0.668354,-5.27143,-25.3295,-23.6592,-16.5095,-15.0635,-8.93517,-9.15571,-7.4749,-23.9568,-23.9568,-16.2209,-36.5412,-36.3531,0.668354,-5.27143,-25.8178,-23.8464,-14.9178,-13.8108,-10.4122,-10.0123,-8.58099,-7.83,-9.53,-7.914,-8.799,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048,-3.55048
