DateTime,ANN_CRU_hhs,ANN_all_hhs,ANN_CRU_days,ANN_all_days
2016-09-11 06:30:00,-9.57,-7.52,-7.612,-7.346
2016-09-11 07:00:00,-13.23,-18.99,-12.862,-16.296
2016-09-11 07:30:00,-22.13,-29.33,-22.328,-25.74
2016-09-11 08:00:00,-26.06,-33.55,-26.522,-29.971
2016-09-11 08:30:00,-33.79,-38.86,-34.174,-36.454
2016-09-11 09:00:00,-32.63,-44.02,-33.048,-38.356
2016-09-11 09:30:00,-33.85,-46.93,-33.836,-39.863
2016-09-11 10:00:00,-40.11,-46.8,-39.498,-42.284
2016-09-11 10:30:00,-32.89,-37.01,-32.492,-33.708
2016-09-11 11:00:00,-31.34,-23.41,-31.008,-26.665
2016-09-11 11:30:00,-26.3,-36.24,-24.598,-28.286
2016-09-11 12:00:00,-73.24,-74.58,-73.092,-74.358
2016-09-11 12:30:00,-52.78,3.59,-54.068,-24.748
2016-09-11 13:00:00,-17.01,-22.48,-17.62,-20.857
2016-09-11 13:30:00,-12.71,-21.1,-12.32,-16.699
2016-09-11 14:00:00,-13.74,-23.22,-13.152,-18.127
2016-09-11 14:30:00,-13.45,-20.52,-12.744,-16.165
2016-09-11 15:00:00,-9.73,-10.77,-7.568,-9.014
2016-09-11 15:30:00,-8.92,-14,-7.168,-10.693
2016-09-11 16:00:00,-10.62,-13.36,-9.632,-11.766
2016-09-11 16:30:00,-9.14,-12.33,-7.78,-10.48
2016-09-11 17:00:00,-10.14,-17.66,-9.344,-14.006
2016-09-11 17:30:00,-17.22,-32.02,-17.088,-24.828
2016-09-11 18:00:00,-12.94,-15.45,-11.706,-13.596
2016-09-11 18:30:00,-6.39,-9.17,-5.584,-8.054
2016-09-11 19:00:00,-4.13,-4.16,-3.286,-4.553
2016-09-11 19:30:00,-3.61,-3.68,-2.698,-4.1
2016-09-11 20:00:00,-3.4,-1.37,-2.012,-2.427
2016-09-11 20:30:00,-3.38,-0.73,-2.108,-2.098
2016-09-11 21:00:00,-3.93,-0.24,-1.894,-1.516
2016-09-11 21:30:00,-3.71,-0.26,-1.666,-1.47
2016-09-11 22:00:00,-5.25,-3.88,-3.532,-4.122
2016-09-11 22:30:00,-5.22,-3.85,-3.73,-4.159
2016-09-11 23:00:00,-4.84,-3.56,-3.456,-3.958
2016-09-11 23:30:00,-4.92,-3.47,-3.302,-3.782
2016-09-12 00:00:00,-5.19,-2.04,-2.944,-2.601
2016-09-12 00:30:00,-4.38,-1.62,-3.81,-2.784
2016-09-12 01:00:00,-4.9,-3.24,-4.504,-3.837
2016-09-12 01:30:00,-5.22,-2.88,-4.826,-3.581
2016-09-12 02:00:00,-5.33,-3.73,-4.998,-4.039
2016-09-12 02:30:00,-6.33,-5.64,-6.186,-5.324
2016-09-12 03:00:00,-5.88,-5.15,-5.696,-4.753
2016-09-12 03:30:00,-5.74,-3.3,-5.448,-2.81
2016-09-12 04:00:00,-4.49,-0.62,-3.89,-0.238
2016-09-12 04:30:00,-3.06,-0.72,-2.262,0.563
2016-09-12 05:00:00,-1.72,0.13,-0.852,1.693
2016-09-12 05:30:00,-1.94,2.28,-1.034,2.892
2016-09-12 06:00:00,-3.5,0.7,-2.686,1.41
2016-09-12 06:30:00,-6.67,0.6,-5.542,0.282
2016-09-12 07:00:00,-8.26,0.83,-6.808,-1.356
2016-09-12 07:30:00,-17.1,-24.49,-16.26,-19.237
2016-09-12 08:00:00,-19.78,-29.79,-19.422,-23.684
2016-09-12 08:30:00,-22.76,-30.58,-22.56,-25.52
2016-09-12 09:00:00,-24.3,-34.18,-23.968,-28.744
2016-09-12 09:30:00,-24.98,-29.56,-24.686,-26.433
2016-09-12 10:00:00,-20.41,-27.63,-20.58,-23.416
2016-09-12 10:30:00,-18.75,-25.99,-19.478,-21.871
2016-09-12 11:00:00,-16.67,-22.86,-18.04,-20.017
2016-09-12 11:30:00,-17.63,-27.13,-19.106,-22.413
2016-09-12 12:00:00,-19.31,-32.44,-20.948,-25.425
2016-09-12 12:30:00,-26.69,-33.23,-26.542,-28.285
2016-09-12 13:00:00,-13.03,-9.79,-13.97,-10.844
2016-09-12 13:30:00,-18.67,-22.87,-20.518,-20.284
2016-09-12 14:00:00,-25.95,-29.18,-26.344,-25.813
2016-09-12 14:30:00,-15.12,1.49,-13.894,-3.902
2016-09-12 15:00:00,-19.26,-11.45,-18.548,-12.766
2016-09-12 15:30:00,-18.79,-11.23,-17.906,-12.508
2016-09-12 16:00:00,-29.21,-27.57,-28.904,-26.862
2016-09-12 16:30:00,-20.97,-8.33,-19.894,-11.75
2016-09-12 17:00:00,-14.63,-1.45,-13.438,-4.272
2016-09-12 17:30:00,-12.38,-8.69,-11.2,-8.282
2016-09-12 18:00:00,-9.43,-3.11,-8.492,-2.636
2016-09-12 18:30:00,-9.13,-9.93,-9.448,-10.108
2016-09-12 19:00:00,-7.84,-6.31,-8.072,-7.472
2016-09-12 19:30:00,-14.79,-9.94,-15.19,-13.694
2016-09-12 20:00:00,-18.92,-13.07,-19.176,-17.427
2016-09-12 20:30:00,-17.64,-12.54,-18.006,-16.359
2016-09-12 21:00:00,-10.32,-6.45,-10.81,-9.451
2016-09-12 21:30:00,-5.96,-3.04,-5.936,-2.67
2016-09-12 22:00:00,-6.75,0.62,-6.856,-3.953
2016-09-12 22:30:00,-6.83,-0.56,-6.92,-1.812
2016-09-12 23:00:00,-6.73,2.24,-6.724,-0.403
2016-09-12 23:30:00,-7.9,-4.61,-8.23,-6.428
2016-09-13 00:00:00,-4.88,5.34,-4.28,0.209
2016-09-13 00:30:00,-5.29,0.72,-4.506,-2.258
2016-09-13 01:00:00,-6.2,-1.7,-5.648,-4.084
2016-09-13 01:30:00,-6.72,-2.94,-6.298,-4.997
2016-09-13 02:00:00,-5.9,-1.71,-5.194,-3.842
2016-09-13 02:30:00,-6.09,-0.14,-5.11,-2.948
2016-09-13 03:00:00,-5.97,-0.86,-5.164,-3.22
2016-09-13 03:30:00,-5.99,-1.57,-5.328,-3.656
2016-09-13 04:00:00,-5.29,0.01,-4.362,-2.545
2016-09-13 04:30:00,-3.75,3.41,-2.522,0.229
2016-09-13 05:00:00,-3.02,1.16,-2.182,-0.862
2016-09-13 05:30:00,-4.16,1,-3.038,-1.609
2016-09-13 06:00:00,-4.61,-3.07,-3.842,-4.157
2016-09-13 06:30:00,-7.57,-7.52,-6.3,-7.56
2016-09-13 07:00:00,-14.84,-15.35,-13.222,-14.725
2016-09-13 07:30:00,-25.15,-14.11,-23.04,-19.575
2016-09-13 08:00:00,-26.52,-24.89,-24.858,-26.977
2016-09-13 08:30:00,-22.35,-20.71,-22.258,-21.053
2016-09-13 09:00:00,-24.28,-28.1,-24.664,-26.78
2016-09-13 09:30:00,-27.88,-33.14,-27.912,-32.602
2016-09-13 10:00:00,-26.54,-30.1,-26.53,-30.186
2016-09-13 10:30:00,-24.71,-31.19,-24.814,-30.342
2016-09-13 11:00:00,-23.28,-30.45,-23.578,-29.582
2016-09-13 11:30:00,-19.28,-27.35,-19.944,-24.095
2016-09-13 12:00:00,-19.43,-23.57,-20.012,-20.807
2016-09-13 12:30:00,-17.04,-20.07,-17.864,-18.133
2016-09-13 13:00:00,-18.22,-13.08,-18.48,-14.131
2016-09-13 13:30:00,-15.91,-12.11,-16.486,-14.343
2016-09-13 14:00:00,-16.31,-10.26,-16.874,-13.047
2016-09-13 14:30:00,-17.78,-11.99,-18.232,-14.408
2016-09-13 15:00:00,-21.08,-19.81,-21.514,-20.596
2016-09-13 15:30:00,-21.05,-2.69,-21.31,-9.791
2016-09-13 16:00:00,-19.56,-15.76,-20.014,-18.439
2016-09-13 16:30:00,-18.21,-7.38,-18.642,-11.451
2016-09-13 17:00:00,-17.38,-7.86,-17.81,-11.753
2016-09-13 17:30:00,-13.71,-2.14,-13.232,-5.822
2016-09-13 18:00:00,-7.27,-1.86,-6.126,-2.735
2016-09-13 18:30:00,-5.65,-5.05,-4.766,-4.702
2016-09-13 19:00:00,-5.28,-2.36,-5.478,-3.863
2016-09-13 19:30:00,-6.38,-3.16,-6.524,-4.814
2016-09-13 20:00:00,-7.14,-4.66,-7.626,-5.843
2016-09-13 20:30:00,-5.93,-3.08,-5.966,-4.69
2016-09-13 21:00:00,-6.18,-3.2,-5.782,-5.098
2016-09-13 21:30:00,-7.66,-7.46,-8.036,-8.081
2016-09-13 22:00:00,-9.06,-9.2,-9.616,-9.61
2016-09-13 22:30:00,-10.17,-10.33,-10.78,-10.722
2016-09-13 23:00:00,-11.99,-10.25,-12.582,-11.145
2016-09-13 23:30:00,-21.97,-20.25,-22.196,-21.123
2016-09-14 00:00:00,-24.19,-21.36,-24.162,-22.894
2016-09-14 00:30:00,-21.2,-18.18,-20.92,-17.873
2016-09-14 01:00:00,-29.69,-25.02,-26.982,-23.54
2016-09-14 01:30:00,-22.98,-20.97,-22.26,-19.316
2016-09-14 02:00:00,-35.64,-31.9,-30.222,-27.636
2016-09-14 02:30:00,-31.68,-28.54,-27.24,-24.655
2016-09-14 03:00:00,-36.23,-32.27,-29.446,-26.964
2016-09-14 03:30:00,-45.12,-38.13,-34.088,-31.261
2016-09-14 04:00:00,-40.21,-35.43,-30.838,-28.684
2016-09-14 04:30:00,-46.46,-39.53,-34.53,-32.092
2016-09-14 05:00:00,-46.88,-39.01,-34.492,-31.697
2016-09-14 05:30:00,-43.01,-37.06,-31.986,-29.797
2016-09-14 06:00:00,-43.05,-36.77,-31.546,-29.455
2016-09-14 06:30:00,-42.91,-36.77,-33.224,-31.197
2016-09-14 07:00:00,-43.32,-38.51,-34.116,-33.704
2016-09-14 07:30:00,-40.59,-38.85,-33.456,-35.569
2016-09-14 08:00:00,-37.76,-38.32,-32.176,-36.066
2016-09-14 08:30:00,-41.89,-38.49,-32.474,-36.626
2016-09-14 09:00:00,-38.87,-37.93,-31.774,-37.165
2016-09-14 09:30:00,-34.94,-34.68,-29.496,-34.408
2016-09-14 10:00:00,-32.41,-34.71,-28.932,-34.376
2016-09-14 10:30:00,-33.46,-33.91,-28.724,-33.391
2016-09-14 11:00:00,-33.78,-32.29,-29.066,-31.653
2016-09-14 11:30:00,-29.04,-23.98,-27.458,-24.078
2016-09-14 12:00:00,-28.61,-28.68,-27.608,-28.392
2016-09-14 12:30:00,-26.2,-27.62,-25.952,-26.802
2016-09-14 13:00:00,-28.31,-26.58,-26.612,-26.816
2016-09-14 13:30:00,-25.4,-20.37,-25.882,-22.214
2016-09-14 14:00:00,-27.2,-19.81,-28.326,-24.613
2016-09-14 14:30:00,-32.38,-25.03,-31.752,-28.534
2016-09-14 15:00:00,-31.28,-27.16,-32.172,-31.2
2016-09-14 15:30:00,-29.77,-25.6,-30.968,-29.861
2016-09-14 16:00:00,-29.63,-28.93,-30.564,-31.667
2016-09-14 16:30:00,-28.24,-25.87,-29.384,-28.81
2016-09-14 17:00:00,-23.75,-20.48,-26.158,-23.644
2016-09-14 17:30:00,-19.49,-14.89,-21.704,-17.873
2016-09-14 18:00:00,-18.04,-14.6,-19.42,-16.042
2016-09-14 18:30:00,-14.77,-12.41,-15.846,-12.759
2016-09-14 19:00:00,-20.51,-17.93,-19.828,-16.864
2016-09-14 19:30:00,-24.3,-21.95,-22.238,-19.601
2016-09-14 20:00:00,-23.26,-20.85,-21.696,-18.811
2016-09-14 20:30:00,-30.24,-26.08,-25.954,-23.015
2016-09-14 21:00:00,-30.85,-27.36,-26.574,-24.129
2016-09-14 21:30:00,-23.12,-21.26,-22.048,-19.736
2016-09-14 22:00:00,-35.13,-31.47,-29.29,-26.81
2016-09-14 22:30:00,-39.15,-34.17,-31.362,-28.809
2016-09-14 23:00:00,-41.03,-35,-32.184,-29.606
2016-09-14 23:30:00,-44.26,-37.29,-33.656,-31.275
2016-09-15 00:00:00,-54.85,-43.43,-38.396,-35.436
2016-09-15 00:30:00,-52.15,-42.95,-42.35,-41.666
2016-09-15 01:00:00,-53.85,-44.29,-43.832,-42.882
2016-09-15 01:30:00,-50.56,-42.16,-41.53,-40.37
2016-09-15 02:00:00,-50.84,-42.2,-41.604,-40.367
2016-09-15 02:30:00,-45.01,-38.98,-37.608,-36.113
2016-09-15 03:00:00,-40.71,-36.34,-35.012,-33.275
2016-09-15 03:30:00,-40.5,-35.42,-34.348,-32.712
2016-09-15 04:00:00,-38.5,-35.9,-33.324,-32.157
2016-09-15 04:30:00,-38.26,-36.17,-33.244,-32.16
2016-09-15 05:00:00,-32.87,-32.32,-29.158,-28.067
2016-09-15 05:30:00,-23.06,-24.45,-22.25,-21.283
2016-09-15 06:00:00,-21.75,-23.66,-21.272,-19.803
2016-09-15 06:30:00,-28.11,-28.55,-26.364,-24.855
2016-09-15 07:00:00,-30.59,-30.31,-28.844,-28.003
2016-09-15 07:30:00,-33.46,-32.27,-30.86,-30.826
2016-09-15 08:00:00,-37.6,-33.48,-32.988,-33.013
2016-09-15 08:30:00,-28.69,-26.8,-27.428,-27.933
2016-09-15 09:00:00,-25.56,-25.69,-25.504,-27.107
2016-09-15 09:30:00,-24.5,-23.12,-24.758,-25.114
2016-09-15 10:00:00,-21.1,-23.65,-21.848,-23.149
2016-09-15 10:30:00,-21.47,-25.24,-21.94,-23.66
2016-09-15 11:00:00,-24.23,-20.77,-24.784,-22.686
2016-09-15 11:30:00,-25.15,-23.49,-25.7,-24.141
2016-09-15 12:00:00,-28.37,-20.66,-28.092,-24.253
2016-09-15 12:30:00,-33.91,-28.76,-34.57,-31.603
2016-09-15 13:00:00,-40.15,-26.33,-39.742,-33.296
2016-09-15 13:30:00,-42.57,-24.77,-42.976,-33.919
2016-09-15 14:00:00,-42.23,-28.03,-43.018,-34.796
2016-09-15 14:30:00,-41.19,-21.2,-42.232,-30.754
2016-09-15 15:00:00,-43.45,-25.72,-44.65,-34.223
2016-09-15 15:30:00,-46.1,-25.64,-47.064,-35.763
2016-09-15 16:00:00,-46.61,-33.97,-47.642,-40.754
2016-09-15 16:30:00,-40.89,-28.48,-41.472,-34.957
2016-09-15 17:00:00,-39.47,-35.9,-39.89,-38.661
2016-09-15 17:30:00,-24.25,-23.33,-25.02,-24.798
2016-09-15 18:00:00,-12.4,-11.27,-13.46,-12.01
2016-09-15 18:30:00,-12.63,-13.33,-13.46,-13.684
2016-09-15 19:00:00,-9.34,-8.77,-10.158,-9.402
2016-09-15 19:30:00,-9.79,-8.94,-10.624,-9.252
2016-09-15 20:00:00,-7.52,-4.21,-8.156,-4.923
2016-09-15 20:30:00,-6.69,-6.32,-7.84,-6.161
2016-09-15 21:00:00,-8.28,-7.18,-8.876,-7.676
2016-09-15 21:30:00,-7.93,-7.22,-8.682,-7.462
2016-09-15 22:00:00,-8.37,-11.06,-9.702,-10.237
2016-09-15 22:30:00,-8.81,-7.81,-9.398,-8.091
2016-09-15 23:00:00,-8.63,-6.72,-8.97,-7.516
2016-09-15 23:30:00,-8.54,-8.19,-9.184,-8.439
2016-09-16 00:00:00,-9.64,-10.47,-10.384,-10.603
2016-09-16 00:30:00,-8.43,-9.2,-9.986,-9.025
2016-09-16 01:00:00,-8.57,-8.82,-9.77,-8.675
2016-09-16 01:30:00,-8.05,-8.04,-9.182,-7.815
2016-09-16 02:00:00,-9.31,-10.13,-10.62,-10.049
2016-09-16 02:30:00,-7.98,-6.74,-8.874,-7.187
2016-09-16 03:00:00,-9.29,-9.36,-10.412,-9.475
2016-09-16 03:30:00,-7.93,-11.39,-9.27,-10.395
2016-09-16 04:00:00,-8.17,-7.54,-8.654,-7.897
2016-09-16 04:30:00,-8.27,-9.31,-9.316,-9.032
2016-09-16 05:00:00,-7.63,-8.46,-8.804,-8.085
2016-09-16 05:30:00,-8.11,-8.77,-9.194,-8.728
2016-09-16 06:00:00,-8.9,-12.14,-9.638,-11.451
2016-09-16 06:30:00,-20.02,-22.62,-20.538,-21.567
2016-09-16 07:00:00,-19.78,-22.56,-19.608,-20.813
2016-09-16 07:30:00,-29.62,-36.53,-29.996,-33.157
2016-09-16 08:00:00,-42.99,-48.52,-44.114,-45.96
2016-09-16 08:30:00,-59.39,-55.89,-61.326,-57.253
2016-09-16 09:00:00,-56.33,-52.43,-58.178,-53.729
2016-09-16 09:30:00,-45.69,-46.9,-47.156,-45.328
2016-09-16 10:00:00,-44.68,-48.21,-45.94,-45.983
2016-09-16 10:30:00,-57.51,-64.21,-58.862,-60.802
2016-09-16 11:00:00,-76.43,-73.58,-78.714,-75.398
2016-09-16 11:30:00,-78.33,-82.77,-80.486,-80.962
2016-09-16 12:00:00,-74.92,-77.48,-77.21,-76.165
2016-09-16 12:30:00,-74.7,-73.32,-77.098,-73.996
2016-09-16 13:00:00,-66.09,-71.04,-67.624,-68.485
2016-09-16 13:30:00,-63.83,-68.11,-65.932,-66.08
2016-09-16 14:00:00,-61.33,-55.26,-63.37,-56.711
2016-09-16 14:30:00,-67.33,-67.18,-66.826,-65.725
2016-09-16 15:00:00,-50.35,-47.15,-51.094,-45.242
2016-09-16 15:30:00,-34.33,-35.67,-34.478,-33.978
2016-09-16 16:00:00,-21.68,-21.45,-23.16,-21.316
2016-09-16 16:30:00,-14.24,-14.47,-16.76,-16.206
2016-09-16 17:00:00,-8.26,-7.68,-11.96,-8.378
2016-09-16 17:30:00,-12.7,-12.42,-15.034,-12.519
2016-09-16 18:00:00,-7.33,-6.09,-10.86,-7.619
2016-09-16 18:30:00,-12.11,-12.38,-14.198,-13.747
2016-09-16 19:00:00,-10.89,-15.84,-13.542,-15.486
2016-09-16 19:30:00,-9.65,-10.67,-11.61,-10.24
2016-09-16 20:00:00,-9.81,-9.55,-11.126,-9.975
2016-09-16 20:30:00,-8.54,-9.71,-9.032,-9.587
2016-09-16 21:00:00,-9.65,-14.04,-10.518,-13.058
2016-09-16 21:30:00,-8.75,-10.28,-9.388,-9.814
2016-09-16 22:00:00,-10.26,-15.11,-11.68,-14.109
2016-09-16 22:30:00,-10.43,-15.7,-11.65,-14.832
2016-09-16 23:00:00,-18.43,-13.7,-18.746,-17.294
2016-09-16 23:30:00,-16.02,-9.09,-16.618,-14.038
2016-09-17 00:00:00,-16.91,-17.91,-17.57,-17.685
2016-09-17 00:30:00,-16.21,-17.39,-17.034,-17.102
2016-09-17 01:00:00,-15.41,-17.72,-16.21,-18.132
2016-09-17 01:30:00,-8.09,-10.89,-8.214,-9.321
2016-09-17 02:00:00,-8.81,-13.67,-9.236,-11.008
2016-09-17 02:30:00,-8.48,-11.02,-8.79,-9.825
2016-09-17 03:00:00,-10.85,16.25,-11.604,2.635
2016-09-17 03:30:00,-8,89.34,-8.056,34.904
2016-09-17 04:00:00,-10.44,62.35,-11.168,20.588
2016-09-17 04:30:00,-8.07,-7.55,-8.174,-7.131
2016-09-17 05:00:00,-8.86,-13.08,-9.298,-10.753
2016-09-17 05:30:00,-10.26,-8.42,-10.974,-9.253
2016-09-17 06:00:00,-11.66,-11.74,-12.478,-12.352
2016-09-17 06:30:00,-12.45,0.65,-13.288,-5.757
2016-09-17 07:00:00,-6.09,-4.2,-6.382,-4.482
2016-09-17 07:30:00,-4.39,-4.81,-3.546,-2.76
2016-09-17 08:00:00,-7.93,-10.89,-6.544,-7.144
2016-09-17 08:30:00,-8.62,-9.67,-7.134,-6.405
2016-09-17 09:00:00,-8.31,-6.38,-6.712,-4.764
2016-09-17 09:30:00,-4.89,-5.39,-4.488,-4.152
2016-09-17 10:00:00,-7.44,0.66,-6.616,-1.117
2016-09-17 10:30:00,-3.16,33.91,-3.172,16.768
2016-09-17 11:00:00,-1.77,33.64,-1.136,17.473
2016-09-17 11:30:00,-3.94,22.46,-4.042,11.696
2016-09-17 12:00:00,-8.99,14.36,-9.308,4.787
2016-09-17 12:30:00,-8.52,6.71,-8.826,-0.48
2016-09-17 13:00:00,-12.24,0.99,-12.608,-4.852
2016-09-17 13:30:00,-15.22,-13.26,-15.226,-15.329
2016-09-17 14:00:00,-12.08,-11.47,-12.322,-13.745
2016-09-17 14:30:00,-14.48,-14.42,-14.612,-16.531
2016-09-17 15:00:00,-16.91,-15.79,-17.138,-18.308
2016-09-17 15:30:00,-14.1,-13.07,-14.666,-14.678
2016-09-17 16:00:00,-11.7,-7.73,-12.226,-11.073
2016-09-17 16:30:00,-8.24,-3.2,-8.402,-6.929
2016-09-17 17:00:00,-8.58,-9.79,-8.886,-9.402
2016-09-17 17:30:00,-7.54,-4.02,-7.454,-5.93
2016-09-17 18:00:00,-7.7,-2.51,-8.034,-5.845
2016-09-17 18:30:00,-7.2,-2.87,-7.53,-5.325
2016-09-17 19:00:00,-6.16,-3.11,-6.168,-4.559
2016-09-17 19:30:00,-5.31,-0.32,-5.288,-2.524
2016-09-17 20:00:00,-5.3,-0.36,-4.774,-1.645
2016-09-17 20:30:00,-3.81,2.46,-3.206,-0.196
2016-09-17 21:00:00,-4.43,-2.93,-3.776,-2.558
2016-09-17 21:30:00,-4.02,-3.87,-3.664,-3.066
2016-09-17 22:00:00,-3.19,-2.82,-2.786,-2.464
2016-09-17 22:30:00,-2.57,-4.05,-1.922,-3.184
2016-09-17 23:00:00,-2.97,-4.43,-2.454,-2.735
2016-09-17 23:30:00,-3.76,-5.79,-3.504,-3.92
2016-09-18 00:00:00,-4.8,-5.45,-4.068,-3.553
2016-09-18 00:30:00,-5.01,-5.87,-4.26,-4.896
2016-09-18 01:00:00,-4.54,-4.61,-3.88,-4.156
2016-09-18 01:30:00,-4.04,-2.1,-2.978,-2.586
2016-09-18 02:00:00,-3.65,-0.61,-2.516,-2.074
2016-09-18 02:30:00,-3.09,-2.71,-1.972,-2.923
2016-09-18 03:00:00,-2.34,-0.96,-1.656,-2.862
2016-09-18 03:30:00,-2.02,-3.9,-1.724,-4.271
2016-09-18 04:00:00,-2.07,-2.73,-1.296,-3.513
2016-09-18 04:30:00,-1.86,-2.6,-1.354,-3.296
2016-09-18 05:00:00,-2.77,-3.68,-1.592,-3.39
2016-09-18 05:30:00,-1.97,-3.5,-1.128,-3.327
2016-09-18 06:00:00,-1.45,-2.44,-0.714,-2.936
2016-09-18 06:30:00,-4.62,-7.12,-3.584,-5.482
2016-09-18 07:00:00,-2.82,-3.82,-1.786,-3.408
2016-09-18 07:30:00,-6.56,-5.14,-4.428,-5.071
2016-09-18 08:00:00,-7.06,-6.87,-5.044,-6.394
2016-09-18 08:30:00,-3.58,-8.76,-4.104,-7.721
2016-09-18 09:00:00,-7.66,-7.48,-6.162,-7.655
2016-09-18 09:30:00,-5.89,-7.46,-5.002,-7.482
2016-09-18 10:00:00,-9.25,-8.55,-6.942,-7.955
2016-09-18 10:30:00,-9.06,-11.94,-7.544,-10.226
2016-09-18 11:00:00,-5.45,-7.35,-4.19,-6.539
2016-09-18 11:30:00,-7.91,-5.26,-6.506,-6.329
2016-09-18 12:00:00,-10.11,-9.27,-8.758,-9.482
2016-09-18 12:30:00,-6.15,-10.14,-6.172,-9.254
2016-09-18 13:00:00,-6.85,-9.27,-5.682,-8.316
2016-09-18 13:30:00,-10.69,-11.29,-8.996,-10.644
2016-09-18 14:00:00,-5.48,-9.74,-4.574,-7.845
2016-09-18 14:30:00,-8.61,-12.16,-6.668,-9.095
2016-09-18 15:00:00,-6.91,-8.97,-5.512,-7.87
2016-09-18 15:30:00,-11.03,-13.73,-9.428,-11.449
2016-09-18 16:00:00,-11.48,-13.36,-10.15,-11.522
2016-09-18 16:30:00,-13.76,-14.72,-13.562,-13.479
2016-09-18 17:00:00,-10.3,-12.11,-9.416,-10.078
2016-09-18 17:30:00,-7.79,2.08,-6.83,-1.121
2016-09-18 18:00:00,-6.79,-3.21,-6.226,-4.51
2016-09-18 18:30:00,-6.23,1.71,-5.652,-2.199
2016-09-18 19:00:00,-7.99,-2.98,-9.122,-5.823
2016-09-18 19:30:00,-7.64,-9.04,-9.386,-9.303
2016-09-18 20:00:00,-7.86,-8.61,-9.738,-9.483
2016-09-18 20:30:00,-3.72,-7.09,-2.846,-4.929
2016-09-18 21:00:00,-10.13,-13.32,-10.314,-11.917
2016-09-18 21:30:00,-1.96,-3.34,-10.358,-12.194
2016-09-18 22:00:00,-9.74,-12.31,-11.918,-13.27
2016-09-18 22:30:00,-3.1,-7.91,-3.132,-5.97
2016-09-18 23:00:00,-7.32,-6.87,-9.414,-8.279
2016-09-18 23:30:00,-8.3,-11.77,-10.05,-11.236
2016-09-19 00:00:00,-7.79,-12.94,-7.848,-10.092
2016-09-19 00:30:00,-5.61,-9.48,-6.75,-8.334
2016-09-19 01:00:00,-7.53,-10.99,-7.684,-8.487
2016-09-19 01:30:00,-6.12,-8.47,-5.922,-5.91
2016-09-19 02:00:00,-2.68,-5.08,-0.622,-0.551
2016-09-19 02:30:00,-4.81,-8.41,-3.654,-4.155
2016-09-19 03:00:00,-5.18,-8.15,-3.946,-3.927
2016-09-19 03:30:00,-3.08,-10.36,-2.9,-6.073
2016-09-19 04:00:00,-7.03,-10.33,-7.428,-9.326
2016-09-19 04:30:00,-4.55,-3.01,-4.098,-4.815
2016-09-19 05:00:00,-6.38,-5.61,-6.744,-6.232
2016-09-19 05:30:00,-7.87,-11.05,-8.334,-11.309
2016-09-19 06:00:00,-12.13,-12.7,-12.808,-11.891
2016-09-19 06:30:00,-6.97,-3.92,-7.346,-7.224
2016-09-19 07:00:00,-7.49,-4.86,-7.194,-6.564
2016-09-19 07:30:00,-6.98,-10.85,-6.776,-12.077
2016-09-19 08:00:00,-9.56,-12.66,-9.51,-12.668
2016-09-19 08:30:00,-12.62,-18.22,-12.714,-16.348
2016-09-19 09:00:00,-14.8,-17.7,-14.638,-16.856
2016-09-19 09:30:00,-29.66,-34.7,-27.918,-31.359
2016-09-19 10:00:00,-19.2,-28.21,-18.934,-26.377
2016-09-19 10:30:00,-23.6,-29.13,-23.724,-27.771
2016-09-19 11:00:00,-22.36,-24.77,-22.548,-24.329
2016-09-19 11:30:00,-25.75,-32.12,-25.626,-29.558
2016-09-19 12:00:00,-28.65,-25.82,-28.57,-26.31
2016-09-19 12:30:00,-21.17,-15.05,-21.104,-19.115
2016-09-19 13:00:00,-23.53,-21.22,-23.566,-21.972
2016-09-19 13:30:00,-25.19,-10.11,-25.06,-20.201
2016-09-19 14:00:00,-20.26,-26.51,-20.366,-24.249
2016-09-19 14:30:00,-19.99,-21.62,-19.978,-21.68
2016-09-19 15:00:00,-23.56,-27.94,-23.796,-25.862
2016-09-19 15:30:00,-22.75,-10.83,-23.012,-19.796
2016-09-19 16:00:00,-16.93,-6.91,-17.014,-14.221
2016-09-19 16:30:00,-15,-7.16,-15.174,-13.233
2016-09-19 17:00:00,-15.26,-15.37,-15.854,-16.096
2016-09-19 17:30:00,-12.08,-12.11,-12.656,-13.229
2016-09-19 18:00:00,-27.25,-26.85,-27.706,-26.763
2016-09-19 18:30:00,-42.35,-36.77,-41.08,-36.277
2016-09-19 19:00:00,-9.76,-13.27,-10.356,-12.651
2016-09-19 19:30:00,-61.17,-46.54,-57.014,-45.615
2016-09-19 20:00:00,-32.08,-30.36,-32.14,-30.767
2016-09-19 20:30:00,-14.63,-12.32,-15.446,-13.762
2016-09-19 21:00:00,-34.86,-33.44,-34.154,-32.339
2016-09-19 21:30:00,-6.98,-2.02,-6.802,-6.528
2016-09-19 22:00:00,-27.64,-27.72,-28.078,-27.201
2016-09-19 22:30:00,-27.5,-27.93,-27.846,-27.109
2016-09-19 23:00:00,-7.1,-10.44,-7.446,-9.76
2016-09-19 23:30:00,-3.49,-6.5,-3.388,-6.292
2016-09-20 00:00:00,-5.21,-12.52,-5.654,-9.7
2016-09-20 00:30:00,-5.59,-12.45,-6.12,-9.805
2016-09-20 01:00:00,-4.15,-4.99,-4.578,-5.464
2016-09-20 01:30:00,-2.74,0.58,-1.914,-1.314
2016-09-20 02:00:00,-5.12,-0.45,-4.876,-3.359
